	user_id	jobroles	career_level	discipline_id	industry_id	country	region	experience_n_entries_class	experience_years_experience	experience_years_in_current	edu_degree	edu_fieldofstudies
37510	1632674	3045845	0	0	21	de	9	2	3	1	0	
37511	362440	0	2	0	0	de	10	1	0	0	1	5
37512	1702688	4020979	3	0	6	de	3	2	5	4	0	4
37513	1511187	4020231	3	0	0	de	0	1	5	1	1	5
37514	2025004	3623686,736866,3600555	0	0	0	de	0	2	6	1	0	
37515	684722	0	2	0	0	non_dach	0	3	6	0	2	
37516	846365	502342	4	0	0	de	0	2	7	4	3	
37517	2329920	2140778,1057841,3972474	0	14	21	de	6	1	0	0	0	
37518	1032627	0	2	0	0	de	2	3	4	0	1	5
37519	2339957	234916,996660,213841	0	0	15	de	0	1	3	3	0	
37520	2460237	0	2	0	0	de	1	2	3	0	2	7,2
37521	482845	2111897	0	0	0	de	0	3	4	1	0	
37522	1815552	0	2	0	0	de	1	2	7	0	0	
37523	431247	0	2	0	0	de	2	3	4	0	2	8
37524	1951933	1355192	4	0	0	non_dach	0	3	7	1	2	8
37525	326583	4490078,494116,4499478	4	0	0	de	0	3	6	1	0	2
37526	1467476	2314529	3	14	21	non_dach	0	2	4	2	1	
37527	1635318	2896239	3	15	1	de	1	1	4	4	0	
37528	1809112	116177,500718	0	2	14	de	9	2	0	0	2	5
37529	2572132	0	2	0	0	de	1	3	4	0	1	8,2
37530	2460997	3914567	0	0	0	de	0	1	5	3	3	7
37531	568263	1392714,4118652,2978502,1523848	4	3	1	de	10	2	7	4	0	3
37532	1668079	812432	3	3	8	de	2	2	4	3	0	
37533	2029704	812432	2	3	21	de	9	2	2	1	0	
37534	2756838	127061,3720944	4	0	0	de	0	3	7	4	3	8,7
37535	125886	2314529,4427905	3	18	1	ch	0	3	4	2	1	
37536	2291944	4305724,2693708,2664554	1	0	0	ch	0	1	3	3	0	5
37537	1291059	624061	0	3	19	de	0	3	6	2	0	
37538	368842	4284901,631137,2314529	5	0	0	ch	0	3	7	1	0	
37539	1686691	0	2	0	0	de	3	3	4	0	2	
37540	493907	0	2	0	0	de	1	2	3	0	0	
37541	2077717	0	2	0	0	de	2	1	0	0	0	
37542	634480	0	2	0	0	de	3	3	4	0	1	3
37543	2197577	2632767,3913136,635441,2573697	4	0	0	de	0	3	6	3	1	8
37544	2482647	1667725,1258610,2178060,792504	3	0	8	de	2	3	4	3	0	5,6,3
37545	2229667	2314529	0	0	21	non_dach	0	1	0	0	0	
37546	904954	4490078	3	0	21	de	0	1	5	4	0	
37547	700462	3081292	3	0	0	at	0	1	3	1	0	
37548	2151062	792504,906892,2150950,1533993,502342,128836,121674	0	0	0	de	0	3	6	5	2	8
37549	2524516	0	2	0	0	de	1	1	2	0	0	3
37550	1008858	0	2	0	0	de	9	2	4	0	0	3
37551	2032365	500718,1126899,187361,1172155	4	20	1	de	2	3	4	2	2	
37552	732627	4421717,3099696,1766375	0	0	1	de	2	3	3	1	1	
37553	1630970	128836,2380081	0	2	21	de	1	3	7	2	0	
37554	585579	3752495,792504	2	0	0	de	10	3	5	4	1	
37555	2175939	2368386	3	7	9	de	1	2	4	2	0	
37556	308333	502342,2116758	3	7	1	de	2	2	6	4	0	3
37557	2501769	996660	3	0	0	de	0	2	4	1	0	
37558	1425926	3595755,901174,2457543,3509081	0	0	1	de	9	1	2	2	0	
37559	2542193	502342	3	7	8	non_dach	0	3	5	2	2	8,7,9
37560	2352971	2509936,1343414	6	0	0	de	0	2	2	1	0	
37561	754819	1319614	0	0	16	de	9	1	0	0	0	
37562	502960	4160943,3170691	2	0	0	de	0	3	5	2	2	3
37563	1119584	3129740,3079492,502342	2	0	0	de	0	2	3	1	2	8
37564	147478	4281874	0	0	8	de	4	2	4	2	0	
37565	763852	848921	0	0	0	de	0	2	5	4	0	8
37566	160906	666676,1851239,3737229	3	22	20	de	6	2	4	1	0	8
37567	802031	3044328	3	0	0	de	0	3	6	2	0	5
37568	2965112	517734	2	0	0	de	10	1	2	2	0	4
37569	903050	4141254	0	9	18	de	2	3	5	2	2	8
37570	1646865	3083772	2	17	13	de	1	3	4	1	1	
37571	1781993	3466472	3	0	0	non_dach	0	1	2	2	0	2
37572	961634	0	2	0	0	de	9	1	0	0	0	
37573	1493566	612078	4	0	19	ch	0	3	7	2	0	8,3
37574	793118	9558	0	12	16	de	7	3	5	1	2	2
37575	1248140	425546	2	20	1	de	2	3	3	1	1	3
37576	1577755	1880959,1581843,4451534,2443062	4	0	1	de	2	3	5	3	0	
37577	2879716	3079492,1893191	0	0	9	de	1	3	4	2	1	
37578	1833822	1283916	0	0	0	de	0	3	6	2	3	5,3
37579	2721042	3045845	2	2	14	de	6	3	5	2	0	5
37580	2586719	4329775,621213,2682049	4	10	1	de	9	3	4	2	2	5,8
37581	860194	502342,500718,904049	4	0	0	de	0	2	6	2	0	
37582	2051646	4380932	0	0	8	de	2	1	5	4	0	
37583	717911	0	0	0	3	de	0	2	6	1	0	
37584	1548553	3582227	0	0	15	de	0	2	7	6	0	
37585	2477897	3345382,508447,2314529	3	0	9	de	1	2	4	3	2	3,5
37586	2435111	3731273	3	0	1	de	1	3	6	2	2	3
37587	2460487	0	2	0	0	de	0	2	4	1	0	
37588	307565	2928445	0	0	0	de	0	2	5	0	0	
37589	878781	3287640	3	13	1	de	1	1	4	4	0	
37590	2623464	2652976,76751,1549791,4388280	3	2	14	de	7	3	6	2	2	5
37591	110951	3099696,4544606	0	0	8	de	6	1	3	2	1	
37592	127519	4499767,1792965,3079492	2	0	15	de	9	2	4	4	0	3
37593	430385	1103764	3	10	1	ch	0	3	6	2	1	5
37594	1728621	2020144	0	0	1	de	7	3	6	3	2	3
37595	415684	4545549,4321623	2	0	0	de	2	2	4	4	0	8
37596	1095562	2178060	3	0	9	de	1	3	5	3	2	
37597	1503860	2978502,2736343	4	3	8	de	9	3	7	4	0	
37598	1709360	1861068	4	0	1	de	1	2	5	5	2	2,9,5
37599	1384476	4159968	3	0	0	de	0	1	3	3	1	
37600	1990051	524518,3551384,1581843	0	0	0	de	0	3	7	4	3	3
37601	2769055	2001826	0	0	0	de	0	1	0	0	0	
37602	2569346	453705	0	0	15	de	9	1	0	0	0	9
37603	1817287	3370475	5	0	8	de	6	3	7	2	0	
37604	652085	0	2	0	0	de	1	1	0	0	0	
37605	2869713	1766375,3981042	3	0	22	de	0	3	6	3	2	
37606	1093469	2635728,3145630,1818669	2	0	0	de	7	3	2	1	1	3
37607	2735789	897463	0	17	15	de	2	1	0	0	0	
37608	187693	3159002,398644	3	0	0	non_dach	0	2	3	2	1	4,7
37609	1662668	3228209,99840,1768488	3	0	0	de	0	3	6	2	1	
37610	2207769	0	2	0	0	at	0	1	0	0	0	
37611	1769714	0	2	0	0	de	9	2	0	0	2	3
37612	1578538	0	2	0	0	de	13	2	5	0	0	3
37613	2091082	1766375	0	0	5	de	0	1	0	0	0	
37614	944729	3913136	3	23	15	de	10	2	6	4	0	
37615	969204	3287640	2	0	0	de	3	3	5	2	1	8
37616	2561718	1833319,3033879	3	23	1	de	7	2	7	2	0	
37617	406270	0	3	0	0	de	0	3	6	0	0	5
37618	2335822	4155779	0	8	18	de	2	1	0	0	0	3
37619	28831	412919	3	0	0	de	0	3	4	1	2	7
37620	206701	3293484,1072848	0	0	1	de	9	1	7	5	0	
37621	1719008	3432139	3	0	0	de	0	2	4	2	1	8
37622	526496	1179799	4	0	0	de	0	2	4	3	0	8
37623	1422111	755374	0	0	12	de	0	1	0	0	0	
37624	1956510	494116	4	0	0	de	0	3	6	3	0	
37625	2158567	2380081,2573697,3293484	3	10	21	de	9	3	6	2	2	8
37626	1666113	0	2	0	0	de	0	3	3	0	2	2,8
37627	715951	3345382	2	0	0	at	0	3	4	2	0	3
37628	1005432	0	2	0	0	de	1	1	0	0	0	
37629	1705446	0	2	0	0	de	2	1	0	0	0	
37630	124582	502342,76751	0	2	21	de	2	3	5	3	2	7
37631	544438	2474038	0	0	12	de	3	3	7	2	0	
37632	2383088	502342,4321623,412919	3	0	0	non_dach	0	3	6	0	2	
37633	1303597	3079492	2	0	0	de	3	2	3	1	0	8
37634	54966	3079492	2	0	0	de	7	2	4	2	2	8,5
37635	1596416	0	3	15	1	de	0	2	5	3	0	
37636	2412516	787007	0	0	0	de	0	1	0	0	0	
37637	1708941	4321623,695787	4	9	2	de	1	3	6	4	2	8
37638	87622	2294850	0	15	1	ch	0	1	7	7	0	
37639	2632492	1768488,1380541,213841	0	0	21	non_dach	0	1	2	2	0	
37640	495537	3731273	3	20	1	de	10	3	7	1	0	3
37641	2829357	4007215	1	0	0	de	0	2	4	1	2	3
37642	506176	0	2	0	0	de	1	3	5	0	2	7
37643	1290741	3079492	2	0	0	de	6	3	4	2	2	8
37644	1832980	663480,3287640,228202	3	0	0	de	0	1	2	2	0	
37645	923511	2314529	3	14	21	non_dach	0	2	5	2	1	7
37646	1075400	441652,4380932,213841	3	13	1	de	2	1	5	5	0	
37647	2031800	109289,2256821,2508213	3	0	14	non_dach	0	3	7	6	0	
37648	2114144	83066	3	3	7	de	9	3	7	2	0	
37649	251917	1109831,1549791	4	0	18	de	2	3	6	5	0	5
37650	1623133	3792911,2608520,4499478	3	0	0	de	0	3	5	2	2	8
37651	2223121	3079492,1177079	2	0	0	de	1	3	3	1	1	8,2,7
37652	1092403	2178060	3	18	1	de	9	3	4	1	2	8
37653	2733842	1817260,2573697	0	0	0	de	0	2	3	0	0	
37654	2173857	3500451	0	0	23	de	0	1	0	0	0	
37655	171375	249168	0	0	12	de	7	3	5	1	0	8,7
37656	2320604	605391	3	20	1	at	0	2	5	1	0	
37657	2128687	0	2	0	0	de	2	2	4	0	1	3
37658	849660	2616578,2430007,3334180,1151866,3847247,4476082	0	14	21	at	0	3	7	6	2	
37659	953676	272304	4	9	18	de	9	3	4	2	0	
37660	2214657	3296093	4	0	0	at	0	2	4	1	2	4,7
37661	2107050	4284901	6	19	14	non_dach	0	3	6	1	0	
37662	2022141	2110329	4	0	0	de	0	2	5	4	0	8,2
37663	1015380	1766375,4133638,500718	4	6	11	de	2	3	4	2	2	9,2
37664	1321488	655030	3	0	0	de	0	2	6	4	0	
37665	2027717	4141254	3	0	1	ch	0	3	7	4	1	3
37666	971914	362691,1038436,4153265	3	0	0	de	0	3	7	3	2	8
37667	535958	2550387,1438550,4284901	6	12	16	de	1	3	7	5	2	
37668	843446	901174	0	3	9	de	2	2	4	2	0	
37669	2925704	3731273,3134048	3	0	0	de	0	3	5	3	2	
37670	802854	3533669	0	0	9	at	0	1	2	2	0	3
37671	1571521	174758	4	3	18	de	6	3	4	2	0	
37672	1992376	1894285	0	0	10	de	0	1	0	0	0	
37673	1220266	2111897	0	0	12	de	9	1	0	0	0	
37674	175644	635441	0	0	8	de	9	3	5	1	0	
37675	2331035	0	2	0	0	de	10	2	4	0	1	
37676	2465178	2978502	3	0	0	de	0	3	7	4	2	
37677	749013	1766375	2	0	0	de	10	3	4	3	1	
37678	2677721	0	2	0	0	de	6	3	6	0	0	2
37679	889768	500718,2645033	3	0	0	de	0	3	6	4	2	
37680	48417	4013756,297403,906892,154542,313273,76751,714677	0	2	21	de	10	3	4	2	1	8
37681	401036	740549	3	0	0	de	0	1	2	1	2	3
37682	2840200	0	2	0	0	ch	0	1	0	0	0	
37683	510166	2088073	3	3	1	de	7	3	6	4	0	
37684	596016	1792965,3167868,2511583,1179799,1667725,1371812,1581843,2804344,2616578,3345009,2128205,1492339,559757	6	0	0	de	0	3	4	1	0	
37685	790472	1792965	3	0	0	de	0	1	6	2	0	3
37686	929673	4392823	3	0	8	de	6	2	3	1	0	
37687	829497	0	2	0	0	ch	0	3	6	0	0	8
37688	695011	4284901	0	0	8	de	0	1	0	0	0	
37689	2600566	0	2	0	0	de	10	3	3	0	2	7
37690	1315564	0	2	0	0	de	7	3	6	0	0	
37691	2312689	2978502	3	14	21	de	6	3	7	2	0	
37692	2677123	433227	0	0	0	de	0	1	4	3	1	
37693	144957	3145630,1812938,221785,4321623	5	0	0	de	0	2	6	4	0	
37694	805963	3241763,758082	0	0	9	de	7	2	6	2	1	
37695	2323709	4321623	0	0	1	at	0	1	7	7	0	
37696	790726	2394577	3	0	0	de	0	2	5	5	0	
37697	370459	154542,4583506	0	0	12	non_dach	0	1	0	0	0	
37698	148342	4252882,1766375	3	14	21	non_dach	0	1	2	2	0	5
37699	1957255	280732,1162788,2169794,744365	0	0	10	de	9	3	7	4	0	3
37700	193711	1581843,3941800,4143327	4	0	0	de	0	1	7	6	2	
37701	1783439	901174	3	3	9	de	6	2	5	2	0	
37702	2517710	2317118	0	0	5	de	0	1	0	0	0	
37703	1382458	1326903	0	0	21	de	9	3	6	3	0	
37704	1052107	502342	3	7	1	non_dach	0	3	5	2	1	
37705	1085855	3145630	3	0	3	de	1	1	4	4	0	
37706	1219786	0	2	0	0	de	6	3	7	0	2	8
37707	544240	3689751,2739658	0	0	21	de	3	3	5	2	0	3
37708	2965707	2928384,2134935,1441262	3	0	0	de	0	3	6	0	2	7
37709	2132557	0	2	0	0	de	0	2	4	1	0	
37710	1851216	213841,3526231,907741,3567561	4	7	22	de	7	3	4	1	2	8
37711	360852	1479146,2473582,3010451	0	0	0	de	0	3	5	2	0	7
37712	1130487	4490078	4	0	0	de	0	3	0	0	2	8
37713	2395133	2458580	2	0	0	de	6	3	4	2	2	8,2,7
37714	1555696	3432139,2169794,1861068	3	0	0	de	0	3	4	3	1	5
37715	1495338	4141254	3	0	0	de	0	3	7	7	0	
37716	1233502	0	0	0	0	de	0	3	4	1	2	
37717	2485554	2142758	3	14	15	de	0	3	5	1	0	
37718	140630	502342	0	0	1	de	2	1	0	0	0	
37719	1227463	4490078	3	0	22	at	0	2	7	5	0	
37720	178969	1608502,2865345,4026637	0	0	8	de	0	3	5	4	1	8
37721	2741977	1925,996660	3	0	0	de	0	1	6	5	2	
37722	1718291	4245803	0	0	0	de	0	2	2	2	2	8,2
37723	2086745	1766375,2210017,229082	0	0	0	de	0	3	5	1	0	
37724	121662	4580338,4490078	4	0	0	at	0	2	4	3	0	8
37725	1120702	3093336	0	0	9	de	7	1	0	0	0	
37726	2516084	2527907	0	0	15	non_dach	0	1	0	0	0	
37727	611339	0	2	0	0	de	9	3	0	0	2	3,5,7
37728	1185230	0	2	0	0	de	0	1	0	0	0	
37729	1264187	0	5	0	0	de	0	1	5	5	0	8,2
37730	797511	502342	4	0	11	de	6	3	7	1	0	
37731	26879	1582835	3	23	2	de	9	1	4	4	0	
37732	2609135	4261419	0	0	23	de	9	1	0	0	0	
37733	1163758	0	2	0	0	de	2	3	4	0	2	8
37734	2215675	94273	3	2	21	de	1	3	7	2	0	
37735	1087091	3432139	4	7	9	de	9	3	7	1	2	
37736	2886337	1792965,2316982,76751,524518,2177460	3	6	11	de	2	3	2	2	0	8
37737	2631075	1214093,4558028,1697930	2	0	0	de	0	3	4	1	1	3
37738	1744460	3754554	3	0	0	de	0	3	4	2	1	5
37739	558995	3432139,2314529	3	0	9	de	2	2	4	3	2	3
37740	1413474	2100224	0	0	3	de	0	1	0	0	0	
37741	226895	0	2	0	0	de	0	2	4	1	0	
37742	1036805	2172708	0	0	15	de	13	1	6	6	0	3
37743	883652	4200331,328529,128836	3	0	2	de	9	2	7	6	0	
37744	644574	0	2	0	0	de	10	2	4	0	0	5
37745	2044814	76751	0	0	0	de	0	3	7	2	2	
37746	2921378	2111897	4	0	0	de	0	2	6	6	0	8,2
37747	2041150	1294003,3482421,1189662,3045845	3	14	21	de	6	3	3	1	1	5
37748	17823	2580946,2573697	3	2	14	de	1	2	4	3	2	5,8
37749	1479059	1284361,4020231	3	0	0	de	0	2	4	4	0	
37750	1272998	695787	6	0	0	de	0	2	4	2	3	5,8
37751	2961364	4141254,1793536	0	0	0	de	0	1	2	2	0	
37752	1859224	0	2	0	0	de	13	2	5	0	0	
37753	1394263	1057841	0	0	11	non_dach	0	1	0	0	0	8
37754	160533	2314529	0	2	21	de	1	2	4	2	2	5
37755	718076	0	4	0	0	de	0	2	6	3	2	2,8
37756	2389504	0	0	0	15	de	10	3	4	2	2	
37757	1027632	502342	0	7	21	de	6	3	4	1	2	
37758	2926746	0	0	0	15	de	2	3	7	4	0	
37759	895020	4007215	0	20	9	de	0	2	3	1	0	3
37760	1824312	0	2	0	0	de	1	2	2	0	0	3
37761	632420	695787,2580946	6	2	14	de	10	3	7	5	3	3
37762	106919	1359014,2850278	3	0	0	de	0	2	7	2	0	
37763	2981874	1283916	0	0	14	de	7	1	0	0	0	
37764	903085	1235122,9064	0	0	3	de	2	3	4	1	2	7,2
37765	104295	1866712	3	0	0	de	0	2	5	4	0	
37766	2620060	612078,3526231,646541,1342939	3	14	21	de	9	3	5	2	0	
37767	1167048	1893830	0	0	22	de	3	2	4	2	3	6
37768	721755	812432	3	3	21	de	9	1	2	2	0	
37769	42400	3478136,4334626	0	0	8	de	0	1	4	4	0	
37770	1628784	1955236,1581843	3	0	3	de	9	3	4	2	2	
37771	1366131	3432139	3	0	22	de	7	2	5	4	0	
37772	1170257	0	3	0	0	de	0	1	2	2	2	2
37773	1589503	0	2	0	0	de	1	1	3	0	2	
37774	378323	1057568	0	0	8	de	7	2	5	1	0	3
37775	946069	3264477	2	0	0	de	0	2	4	2	0	
37776	2861796	2314529	2	0	0	non_dach	0	2	2	1	0	5
37777	571914	1851239,3015837,3378061,3145631,4234104	4	0	0	de	0	3	7	6	0	3
37778	2612030	1359014	0	0	0	de	0	1	4	3	1	8,2
37779	33200	4092133,3345382,551926	3	15	22	ch	0	1	5	5	0	
37780	2686268	1161270,3072367	3	0	0	de	0	2	6	2	1	3
37781	196456	444534	3	3	15	de	2	3	5	1	0	
37782	436461	704442	3	0	15	de	6	2	7	3	0	
37783	1607709	0	2	0	0	de	5	1	0	0	0	
37784	2892325	1898833,76751,1581843	3	2	14	de	10	3	4	1	1	5
37785	2651248	4284901,1435493,3720944	3	17	13	de	1	3	6	4	2	
37786	2418920	2387291	0	0	1	de	2	1	5	3	0	3
37787	2182606	4141254,76887	3	0	0	de	0	3	5	4	1	7,8
37788	292275	0	5	0	0	de	0	2	6	6	0	5,3
37789	2476239	3054027	3	0	15	de	3	3	7	2	0	
37790	1914246	635441	4	0	0	de	0	3	6	2	0	
37791	182823	3432139	0	7	9	de	9	3	5	2	2	
37792	502975	3723211,4547168,524518	6	0	10	de	9	3	7	4	0	8
37793	1329637	0	2	0	0	de	6	2	5	0	2	
37794	566437	3582227	2	0	0	de	0	1	0	0	0	3
37795	1905754	0	2	0	0	de	1	2	4	0	0	
37796	2425996	213841,3268056,500718	4	0	0	de	0	2	5	3	3	8
37797	218163	3418410	2	0	9	de	2	3	4	1	2	
37798	1545220	1326903	0	0	0	at	0	3	6	4	2	
37799	2370048	2424638	0	0	21	at	0	3	5	2	0	
37800	711001	2111897,3099696	0	0	21	de	4	3	4	3	1	2,7
37801	1689777	3417276	0	0	3	ch	0	1	0	0	0	
37802	1070400	1549791,94273	0	2	14	de	9	3	4	3	2	8
37803	1277274	2221272,2928384	2	0	0	de	9	2	4	2	1	7,2,9
37804	25648	319286	3	0	0	de	0	1	3	2	1	
37805	2321916	675056	6	0	0	de	0	2	7	2	2	3
37806	1607811	2518546,996660	3	0	0	de	0	2	3	2	0	3
37807	2970149	0	0	0	15	de	9	3	7	1	2	8
37808	853822	63375	2	0	0	non_dach	0	1	4	2	0	
37809	2410990	2978502	0	0	15	de	2	3	6	3	0	8
37810	2156636	3509081	0	0	17	de	9	3	7	3	0	
37811	697626	76751	3	0	0	de	0	3	6	2	1	
37812	2579100	1222051	0	0	1	de	9	2	4	3	0	5
37813	2509931	1426397,2125314	2	0	0	de	1	3	4	1	2	5
37814	668670	412919,3432139	4	7	2	de	7	3	5	3	2	8,5
37815	2278049	3582227	3	0	0	de	0	2	7	5	0	
37816	761701	1109831	0	0	15	ch	0	3	7	1	0	
37817	2762182	2031982,3771869,4469380	2	0	0	de	7	3	4	2	2	5
37818	2372169	3392240	0	0	23	de	3	1	0	0	0	8
37819	61298	1608502,2082758	4	11	21	de	2	3	6	4	0	
37820	1216517	3731273,1435821	2	0	0	de	0	3	4	0	1	3
37821	2710642	4427905	3	23	21	de	7	2	4	2	0	
37822	2668538	3462172	3	6	21	de	3	2	4	2	0	
37823	2174849	4007215	2	0	0	non_dach	0	3	4	1	1	3,8
37824	1738871	1086543,3913136	0	0	1	de	9	1	4	4	0	
37825	263843	1118975,3870375,528730,2671850	3	0	0	de	0	3	3	3	0	4
37826	1924635	2964664,2573697	4	9	18	de	3	3	5	1	2	8
37827	668320	4054061,3212197,1880959	3	14	21	de	10	3	5	2	0	
37828	2007381	1283916	0	0	0	de	0	3	5	1	0	8
37829	132983	4438218	3	0	1	de	1	3	7	7	0	3
37830	1777412	2486073	0	0	10	de	0	2	2	2	1	6
37831	2433098	3072367,1371812	2	0	0	de	7	2	5	1	0	
37832	1747867	0	2	0	0	de	2	1	0	0	0	
37833	2526939	3478136	0	0	8	de	6	1	0	0	0	
37834	959305	3370475	5	0	0	de	0	2	7	5	2	8
37835	2279031	4405706	0	0	0	de	0	3	7	1	0	
37836	2978714	0	2	0	0	de	9	1	2	0	1	8,2
37837	2789778	63258	0	0	23	de	10	2	5	1	0	
37838	132027	4254729	3	0	14	de	1	3	4	3	2	5,8
37839	2692164	71851	0	0	13	de	0	1	0	0	0	
37840	1930093	1847541,502342,2380081	4	0	0	de	0	3	4	1	0	3
37841	2933624	0	2	0	0	de	6	1	1	0	2	3
37842	1359959	3079492	2	0	0	de	2	2	2	1	2	
37843	968163	0	0	0	15	de	2	3	7	1	0	
37844	140994	83066	0	0	7	de	9	1	0	0	0	
37845	150765	440118	3	11	4	de	9	3	7	1	0	
37846	1905788	1549791	2	0	0	at	0	1	0	0	0	
37847	582286	196892	0	14	21	de	6	1	3	3	0	5
37848	559879	3580664	0	22	2	at	0	3	5	2	0	8
37849	1393258	1667725,1910739,2928384,4490078	3	0	10	de	5	3	7	6	0	3
37850	1357148	2314529	3	14	21	non_dach	0	2	4	3	0	5
37851	481263	1727022,3517194,1536239	3	0	0	de	0	2	7	7	0	
37852	1063201	0	2	0	0	de	15	1	2	0	2	
37853	967904	1565648,1038436	2	0	0	de	0	3	5	2	1	5
37854	1828424	3370475	0	0	15	de	1	1	0	0	0	
37855	1367187	0	2	0	0	de	6	1	0	0	1	
37856	2570043	1118975,451319,2285759	2	2	21	de	6	3	4	2	2	8,2
37857	303135	4490078	0	6	15	de	4	3	4	2	2	8
37858	2847470	0	2	0	0	de	2	2	4	0	1	2,5,8
37859	2859343	0	2	0	0	de	2	3	4	0	0	3
37860	98434	16669,612078,1319614	4	0	0	de	0	3	7	2	0	
37861	1535830	528730,3870375	0	8	18	de	3	1	4	4	2	4
37862	1716540	254202	0	0	0	de	0	3	2	0	2	7
37863	1134948	1817260	3	0	13	de	2	2	4	4	0	
37864	255221	1953384,4368713	4	0	0	de	0	2	4	2	0	8,2
37865	864024	1253876	3	2	20	de	9	3	4	1	2	8,2
37866	2928083	0	0	0	11	de	6	3	7	2	0	8
37867	2534239	3079492	2	0	0	de	2	3	4	2	2	
37868	99273	76751,1438550	0	0	0	de	0	2	4	2	1	3
37869	2956448	1667725,4499478	6	0	0	de	0	3	7	3	0	
37870	963079	0	2	0	0	de	8	2	3	0	1	3,5
37871	359668	1549791	4	0	1	de	12	2	7	5	0	
37872	2396366	3145630	4	0	0	de	0	1	4	1	1	3
37873	1438198	2550387,4427905	0	0	16	de	0	2	4	1	0	
37874	2899863	559757	3	0	19	de	9	3	5	2	2	8,2
37875	2167876	0	2	0	0	de	0	1	0	0	0	
37876	1392880	0	2	0	0	de	0	1	0	0	0	
37877	1266237	188350	0	0	1	de	0	1	0	0	1	3
37878	2795094	0	2	0	0	de	7	2	4	0	2	3
37879	391952	3458589,3240672	3	14	21	de	10	2	6	4	2	
37880	308928	1766375,1847541	3	0	21	non_dach	0	3	4	3	0	3
37881	1565713	1826305,213841	4	0	0	de	0	2	4	1	1	
37882	2886491	2573697,76751,1283916	0	6	11	de	9	2	0	0	0	
37883	1912607	494116,2047706,1964126	4	0	21	de	6	1	0	0	0	5
37884	1570813	312113	2	0	14	de	3	2	4	2	2	7
37885	2649361	1389761	5	9	18	de	6	3	6	2	0	7,4
37886	2957109	0	2	0	0	de	9	3	4	0	2	8
37887	2081410	4578168,4484357,4153265	5	0	0	de	0	3	4	2	0	2
37888	1165198	635970,3482421	0	0	18	de	3	3	5	3	0	3,4
37889	2511169	901174	3	3	15	de	10	2	7	1	0	
37890	2724913	1549791	6	0	0	de	0	2	6	5	2	5
37891	2982936	0	2	0	0	de	12	1	0	0	0	
37892	2519270	502342,2470070	0	0	0	de	0	3	6	2	1	
37893	1598967	2639791	0	0	7	ch	0	3	6	1	0	
37894	698151	3145630,1447960	0	0	15	de	10	3	3	2	0	7
37895	1145871	0	5	0	15	de	7	1	0	0	0	
37896	6489	1581843,3947776	4	0	0	de	0	1	4	4	0	
37897	2091449	0	2	0	0	de	6	3	2	1	2	8
37898	2172313	444534	0	0	15	de	10	1	0	0	0	
37899	1120222	0	2	0	0	de	0	2	4	1	0	
37900	775933	2729918	0	0	0	de	0	3	4	2	1	5,3
37901	2080963	0	2	0	0	de	7	2	2	0	0	
37902	310260	635441	4	3	8	de	1	3	5	3	0	
37903	1995684	2461367	0	0	0	de	0	2	5	1	1	
37904	2834290	0	2	0	0	de	0	2	2	0	0	
37905	1802281	4284901	4	0	0	de	0	2	7	4	2	
37906	951866	1394181,3050685,221785,2573697	4	0	0	non_dach	0	3	5	1	2	8,2
37907	1374132	177854	2	0	0	de	0	3	4	1	2	2
37908	203090	3478136	4	0	21	de	0	3	6	3	0	
37909	2555517	4007215	2	0	0	de	0	3	4	1	2	3
37910	447053	2660030,3072367,2366748	0	0	1	de	10	2	3	3	0	
37911	2086218	0	2	0	0	de	0	1	0	0	2	4
37912	550358	0	2	0	0	de	15	1	2	0	0	5
37913	1625819	494116,4437897	0	0	0	de	0	3	5	1	0	8
37914	1153883	3072367	0	0	9	de	7	2	7	2	0	
37915	2166595	3482421	2	0	0	de	7	3	2	2	0	5
37916	1359622	3079492	2	0	0	de	0	2	5	2	2	8
37917	530723	4159968,4521727	0	0	5	de	13	1	4	3	0	
37918	1477628	3551384,1038436,2359191	3	0	8	de	10	2	4	2	2	8
37919	1048178	3526231,494116,4499478	4	0	0	de	0	3	6	2	0	
37920	2480332	4380932,494116,1697930	2	0	0	de	0	1	3	2	0	8
37921	176246	3482421,1549791	6	0	21	de	1	3	7	6	0	
37922	516519	744365,2715929,1197269	0	0	14	de	7	2	7	4	0	
37923	2749732	1880959,1581843,3119985	4	0	0	de	0	3	0	0	0	8,2
37924	587084	0	2	0	0	non_dach	0	3	4	0	3	5
37925	92250	1072229,1506826	3	0	0	de	0	2	3	1	2	
37926	155608	2027410,28821,3079492	2	0	0	de	9	3	4	2	1	
37927	408916	1792965,4484357,398644,2580946,2111897	4	2	14	de	6	3	0	0	0	8
37928	2648692	1426727	4	19	19	de	1	3	5	2	0	
37929	1144809	2856334,1371812,4408755,792504,1280664,524518,3551384	4	0	0	de	0	2	6	3	1	5
37930	2097202	2082758,1880959	4	0	0	de	0	3	6	2	2	8
37931	1334089	1549791,4203068,524518	6	0	0	de	0	2	4	4	3	8,5
37932	1475870	2558355,3737229	3	0	0	de	0	3	5	2	3	
37933	2423581	2314529	2	0	0	de	0	1	3	1	0	5
37934	1190464	2978502	0	3	8	de	9	1	0	0	0	8
37935	571556	4490078	0	0	1	de	1	2	5	3	0	
37936	478523	2949755	3	20	1	de	9	3	4	2	2	3
37937	2314668	996660	0	0	0	de	0	2	4	2	1	
37938	1656892	0	2	0	0	de	7	3	7	0	0	3
